,grid_id,geometry
3812,3812,"POLYGON ((30.063465933260968 60.151354918686344, 30.064281782073035 60.16011442997146, 30.081856485381966 60.159706513730704, 30.08103597540351 60.15094714617121, 30.063465933260968 60.151354918686344))"
3813,3813,"POLYGON ((30.064281782073035 60.16011442997146, 30.065098136740612 60.16887392291339, 30.082677504091645 60.16846586287073, 30.081856485381966 60.159706513730704, 30.064281782073035 60.16011442997146))"
3814,3814,"POLYGON ((30.065098136740612 60.16887392291339, 30.065914997705324 60.177633397508345, 30.083499031976647 60.177225193587354, 30.082677504091645 60.16846586287073, 30.065098136740612 60.16887392291339))"
3815,3815,"POLYGON ((30.065914997705324 60.177633397508345, 30.066732365409308 60.18639285375257, 30.084321069481607 60.18598450587678, 30.083499031976647 60.177225193587354, 30.065914997705324 60.177633397508345))"
3816,3816,"POLYGON ((30.066732365409308 60.18639285375257, 30.0675502402952 60.19515229164222, 30.08514361705167 60.194743799735114, 30.084321069481607 60.18598450587678, 30.066732365409308 60.18639285375257))"
3817,3817,"POLYGON ((30.0675502402952 60.19515229164222, 30.068368622806197 60.20391171117355, 30.085966675132514 60.20350307515851, 30.08514361705167 60.194743799735114, 30.0675502402952 60.19515229164222))"
3818,3818,"POLYGON ((30.068368622806197 60.20391171117355, 30.06918751338597 60.21267111234267, 30.086790244170334 60.21226233214304, 30.085966675132514 60.20350307515851, 30.068368622806197 60.20391171117355))"
3819,3819,"POLYGON ((30.06918751338597 60.21267111234267, 30.07000691247875 60.22143049514585, 30.087614324611863 60.22102157068486, 30.086790244170334 60.21226233214304, 30.06918751338597 60.21267111234267))"
3820,3820,"POLYGON ((30.07000691247875 60.22143049514585, 30.070826820529263 60.23018985957919, 30.08843891690433 60.229780790780055, 30.087614324611863 60.22102157068486, 30.07000691247875 60.22143049514585))"
3821,3821,"POLYGON ((30.070826820529263 60.23018985957919, 30.071647237982777 60.23894920563891, 30.089264021495527 60.23853999242477, 30.08843891690433 60.229780790780055, 30.070826820529263 60.23018985957919))"
3822,3822,"POLYGON ((30.071647237982777 60.23894920563891, 30.072468165285073 60.24770853332117, 30.09008963883374 60.24729917561506, 30.089264021495527 60.23853999242477, 30.071647237982777 60.23894920563891))"
3823,3823,"POLYGON ((30.072468165285073 60.24770853332117, 30.07328960288246 60.256467842622115, 30.090915769367797 60.25605834034705, 30.09008963883374 60.24729917561506, 30.072468165285073 60.24770853332117))"
3824,3824,"POLYGON ((30.07328960288246 60.256467842622115, 30.074111551221776 60.265227133537906, 30.091742413547067 60.26481748661679, 30.090915769367797 60.25605834034705, 30.07328960288246 60.256467842622115))"
3825,3825,"POLYGON ((30.074111551221776 60.265227133537906, 30.074934010750376 60.273986406064715, 30.092569571821414 60.2735766144204, 30.091742413547067 60.26481748661679, 30.074111551221776 60.265227133537906))"
3826,3826,"POLYGON ((30.074934010750376 60.273986406064715, 30.075756981916147 60.28274566019864, 30.09339724464127 60.28233572375391, 30.092569571821414 60.2735766144204, 30.074934010750376 60.273986406064715))"
3827,3827,"POLYGON ((30.075756981916147 60.28274566019864, 30.076580465167503 60.29150489593585, 30.09422543245757 60.291094814613416, 30.09339724464127 60.28233572375391, 30.075756981916147 60.28274566019864))"
3828,3828,"POLYGON ((30.024053049115498 59.52898520231281, 30.02483854275044 59.53774586816046, 30.042088825315368 59.53734569875458, 30.041298868902185 59.528585172168455, 30.024053049115498 59.52898520231281))"
3829,3829,"POLYGON ((30.02483854275044 59.53774586816046, 30.025624514871414 59.5465065158478, 30.04287926292 59.54610620710827, 30.042088825315368 59.53734569875458, 30.02483854275044 59.53774586816046))"
3830,3830,"POLYGON ((30.025624514871414 59.5465065158478, 30.026410965887376 59.55526714537138, 30.04367018212735 59.554866697226, 30.04287926292 59.54610620710827, 30.025624514871414 59.5465065158478))"
3831,3831,"POLYGON ((30.026410965887376 59.55526714537138, 30.027197896207774 59.564027756727775, 30.044461583349154 59.56362716910428, 30.04367018212735 59.554866697226, 30.026410965887376 59.55526714537138))"
3832,3832,"POLYGON ((30.027197896207774 59.564027756727775, 30.027985306242513 59.57278834991343, 30.045253466997607 59.57238762273953, 30.044461583349154 59.56362716910428, 30.027197896207774 59.564027756727775))"
3833,3833,"POLYGON ((30.027985306242513 59.57278834991343, 30.02877319640196 59.581548924924945, 30.046045833485415 59.58114805812824, 30.045253466997607 59.57238762273953, 30.027985306242513 59.57278834991343))"
3834,3834,"POLYGON ((30.02877319640196 59.581548924924945, 30.029561567096973 59.590309481758794, 30.04683868322571 59.58990847526685, 30.046045833485415 59.58114805812824, 30.02877319640196 59.581548924924945))"
3835,3835,"POLYGON ((30.029561567096973 59.590309481758794, 30.030350418738884 59.599070020411524, 30.04763201663214 59.59866887415181, 30.04683868322571 59.58990847526685, 30.029561567096973 59.590309481758794))"
3836,3836,"POLYGON ((30.030350418738884 59.599070020411524, 30.03113975173948 59.60783054087961, 30.048425834118817 59.60742925477959, 30.04763201663214 59.59866887415181, 30.030350418738884 59.599070020411524))"
3837,3837,"POLYGON ((30.03113975173948 59.60783054087961, 30.03192956651104 59.616591043159545, 30.04922013610032 59.61618961714659, 30.048425834118817 59.60742925477959, 30.03113975173948 59.60783054087961))"
3838,3838,"POLYGON ((30.03192956651104 59.616591043159545, 30.0327198634663 59.62535152724787, 30.050014922991714 59.62494996124925, 30.04922013610032 59.61618961714659, 30.03192956651104 59.616591043159545))"
3839,3839,"POLYGON ((30.0327198634663 59.62535152724787, 30.033510643018506 59.63411199314106, 30.050810195208545 59.633710287084035, 30.050014922991714 59.62494996124925, 30.0327198634663 59.62535152724787))"
3840,3840,"POLYGON ((30.033510643018506 59.63411199314106, 30.03430190558133 59.642872440835575, 30.05160595316684 59.64247059464733, 30.050810195208545 59.633710287084035, 30.033510643018506 59.63411199314106))"
3841,3841,"POLYGON ((30.03430190558133 59.642872440835575, 30.035093651568975 59.651632870327916, 30.05240219728309 59.651230883935554, 30.05160595316684 59.64247059464733, 30.03430190558133 59.642872440835575))"
3842,3842,"POLYGON ((30.035093651568975 59.651632870327916, 30.035885881396073 59.66039328161459, 30.053198927974297 59.65999115494518, 30.05240219728309 59.651230883935554, 30.035093651568975 59.651632870327916))"
3843,3843,"POLYGON ((30.035885881396073 59.66039328161459, 30.036678595477774 59.669153674692005, 30.053996145657898 59.66875140767253, 30.053198927974297 59.65999115494518, 30.035885881396073 59.66039328161459))"
3844,3844,"POLYGON ((30.036678595477774 59.669153674692005, 30.03747179422969 59.67791404955669, 30.05479385075186 59.67751164211405, 30.053996145657898 59.66875140767253, 30.036678595477774 59.669153674692005))"
3845,3845,"POLYGON ((30.03747179422969 59.67791404955669, 30.0382654780679 59.68667440620507, 30.055592043674608 59.686271858266146, 30.05479385075186 59.67751164211405, 30.03747179422969 59.67791404955669))"
3846,3846,"POLYGON ((30.0382654780679 59.68667440620507, 30.039059647408994 59.6954347446336, 30.05639072484505 59.695032056125186, 30.055592043674608 59.686271858266146, 30.0382654780679 59.68667440620507))"
3847,3847,"POLYGON ((30.039059647408994 59.6954347446336, 30.039854302670015 59.70419506483875, 30.057189894682583 59.70379223568756, 30.05639072484505 59.695032056125186, 30.039059647408994 59.6954347446336))"
3848,3848,"POLYGON ((30.039854302670015 59.70419506483875, 30.040649444268503 59.712955366816914, 30.057989553607086 59.712552396949626, 30.057189894682583 59.70379223568756, 30.039854302670015 59.70419506483875))"
3849,3849,"POLYGON ((30.040649444268503 59.712955366816914, 30.04144507262248 59.721715650564576, 30.058789702038933 59.72131253990782, 30.057989553607086 59.712552396949626, 30.040649444268503 59.712955366816914))"
3850,3850,"POLYGON ((30.04144507262248 59.721715650564576, 30.042241188150452 59.73047591607816, 30.059590340398962 59.730072664558456, 30.058789702038933 59.72131253990782, 30.04144507262248 59.721715650564576))"
3851,3851,"POLYGON ((30.042241188150452 59.73047591607816, 30.043037791271395 59.73923616335409, 30.06039146910852 59.73883277089791, 30.059590340398962 59.730072664558456, 30.042241188150452 59.73047591607816))"
3852,3852,"POLYGON ((30.043037791271395 59.73923616335409, 30.043834882404784 59.747996392388785, 30.061193088589437 59.747592858922566, 30.06039146910852 59.73883277089791, 30.043037791271395 59.73923616335409))"
3853,3853,"POLYGON ((30.043834882404784 59.747996392388785, 30.04463246197059 59.75675660317871, 30.06199519926403 59.756352928628736, 30.061193088589437 59.747592858922566, 30.043834882404784 59.747996392388785))"
3854,3854,"POLYGON ((30.04463246197059 59.75675660317871, 30.04543053038924 59.76551679572018, 30.06279780155509 59.76511298001278, 30.06199519926403 59.756352928628736, 30.04463246197059 59.75675660317871))"
3855,3855,"POLYGON ((30.04543053038924 59.76551679572018, 30.04622908808167 59.77427697000966, 30.06360089588592 59.773873013071054, 30.06279780155509 59.76511298001278, 30.04543053038924 59.76551679572018))"
3856,3856,"POLYGON ((30.04622908808167 59.77427697000966, 30.0470281354693 59.783037126043574, 30.064404482680303 59.7826330277999, 30.06360089588592 59.773873013071054, 30.04622908808167 59.77427697000966))"
3857,3857,"POLYGON ((30.0470281354693 59.783037126043574, 30.047827672974037 59.79179726381826, 30.065208562362507 59.79139302419564, 30.064404482680303 59.7826330277999, 30.0470281354693 59.783037126043574))"
3858,3858,"POLYGON ((30.047827672974037 59.79179726381826, 30.048627701018276 59.800557383330144, 30.066013135357306 59.800153002254596, 30.065208562362507 59.79139302419564, 30.047827672974037 59.79179726381826))"
3859,3859,"POLYGON ((30.048627701018276 59.800557383330144, 30.0494282200249 59.80931748457563, 30.06681820208995 59.80891296197307, 30.066013135357306 59.800153002254596, 30.048627701018276 59.800557383330144))"
3860,3860,"POLYGON ((30.0494282200249 59.80931748457563, 30.05022923041728 59.818077567551036, 30.067623762986205 59.8176729033474, 30.06681820208995 59.80891296197307, 30.0494282200249 59.80931748457563))"
3861,3861,"POLYGON ((30.05022923041728 59.818077567551036, 30.051030732619292 59.82683763225279, 30.068429818472303 59.82643282637389, 30.067623762986205 59.8176729033474, 30.05022923041728 59.818077567551036))"
3862,3862,"POLYGON ((30.051030732619292 59.82683763225279, 30.05183272705529 59.83559767867723, 30.06923636897499 59.83519273104883, 30.068429818472303 59.82643282637389, 30.051030732619292 59.82683763225279))"
3863,3863,"POLYGON ((30.05183272705529 59.83559767867723, 30.05263521415012 59.8443577068207, 30.070043414921503 59.84395261736854, 30.06923636897499 59.83519273104883, 30.05183272705529 59.83559767867723))"
3864,3864,"POLYGON ((30.05263521415012 59.8443577068207, 30.05343819432914 59.85311771667962, 30.070850956739577 59.85271248532928, 30.070043414921503 59.84395261736854, 30.05263521415012 59.8443577068207))"
3865,3865,"POLYGON ((30.05343819432914 59.85311771667962, 30.054241668018175 59.86187770825029, 30.071658994857433 59.861472334927356, 30.070850956739577 59.85271248532928, 30.05343819432914 59.85311771667962))"
3866,3866,"POLYGON ((30.054241668018175 59.86187770825029, 30.055045635643566 59.87063768152908, 30.072467529703797 59.87023216615906, 30.071658994857433 59.861472334927356, 30.054241668018175 59.86187770825029))"
3867,3867,"POLYGON ((30.055045635643566 59.87063768152908, 30.055850097632142 59.87939763651231, 30.0732765617079 59.87899197902064, 30.072467529703797 59.87023216615906, 30.055045635643566 59.87063768152908))"
3868,3868,"POLYGON ((30.055850097632142 59.87939763651231, 30.056655054411216 59.88815757319634, 30.074086091299456 59.8877517735084, 30.0732765617079 59.87899197902064, 30.055850097632142 59.87939763651231))"
3869,3869,"POLYGON ((30.056655054411216 59.88815757319634, 30.05746050640863 59.89691749157746, 30.074896118908697 59.89651154961856, 30.074086091299456 59.8877517735084, 30.056655054411216 59.88815757319634))"
3870,3870,"POLYGON ((30.05746050640863 59.89691749157746, 30.05826645405268 59.90567739165202, 30.075706644966342 59.90527130734742, 30.074896118908697 59.89651154961856, 30.05746050640863 59.89691749157746))"
3871,3871,"POLYGON ((30.05826645405268 59.90567739165202, 30.059072897772207 59.91443727341636, 30.076517669903616 59.914031046691214, 30.075706644966342 59.90527130734742, 30.05826645405268 59.90567739165202))"
3872,3872,"POLYGON ((30.059072897772207 59.91443727341636, 30.05987983799651 59.92319713686677, 30.077329194152245 59.92279076764618, 30.076517669903616 59.914031046691214, 30.059072897772207 59.91443727341636))"
3873,3873,"POLYGON ((30.05987983799651 59.92319713686677, 30.06068727515541 59.93195698199954, 30.078141218144452 59.931550470208556, 30.077329194152245 59.92279076764618, 30.05987983799651 59.92319713686677))"
3874,3874,"POLYGON ((30.06068727515541 59.93195698199954, 30.061495209679222 59.940716808810976, 30.07895374231298 59.94031015437457, 30.078141218144452 59.931550470208556, 30.06068727515541 59.93195698199954))"
3875,3875,"POLYGON ((30.061495209679222 59.940716808810976, 30.06230364199877 59.949476617297385, 30.079766767091055 59.94906982014051, 30.07895374231298 59.94031015437457, 30.061495209679222 59.940716808810976))"
3876,3876,"POLYGON ((30.06230364199877 59.949476617297385, 30.063112572545364 59.95823640745507, 30.08058029291241 59.95782946750252, 30.079766767091055 59.94906982014051, 30.06230364199877 59.949476617297385))"
3877,3877,"POLYGON ((30.063112572545364 59.95823640745507, 30.06392200175084 59.96699617928027, 30.081394320211313 59.96658909645687, 30.08058029291241 59.95782946750252, 30.063112572545364 59.95823640745507))"
3878,3878,"POLYGON ((30.06392200175084 59.96699617928027, 30.06473193004751 59.975755932769346, 30.082208849422504 59.97534870699979, 30.081394320211313 59.96658909645687, 30.06392200175084 59.96699617928027))"
3879,3879,"POLYGON ((30.06473193004751 59.975755932769346, 30.06554235786822 59.984515667918465, 30.083023880981237 59.984108299127406, 30.082208849422504 59.97534870699979, 30.06473193004751 59.975755932769346))"
3880,3880,"POLYGON ((30.06554235786822 59.984515667918465, 30.066353285646283 59.99327538472396, 30.083839415323283 59.99286787283598, 30.083023880981237 59.984108299127406, 30.06554235786822 59.984515667918465))"
3881,3881,"POLYGON ((30.066353285646283 59.99327538472396, 30.067164713815558 60.00203508318208, 30.08465545288492 60.00162742812171, 30.083839415323283 59.99286787283598, 30.066353285646283 59.99327538472396))"
3882,3882,"POLYGON ((30.067164713815558 60.00203508318208, 30.067976642810386 60.01079476328911, 30.085471994102928 60.01038696498075, 30.08465545288492 60.00162742812171, 30.067164713815558 60.00203508318208))"
3883,3883,"POLYGON ((30.067976642810386 60.01079476328911, 30.06878907306562 60.01955442504122, 30.086289039414606 60.019146483409315, 30.085471994102928 60.01038696498075, 30.067976642810386 60.01079476328911))"
3884,3884,"POLYGON ((30.06878907306562 60.01955442504122, 30.069602005016616 60.02831406843475, 30.08710658925775 60.027905983403556, 30.086289039414606 60.019146483409315, 30.06878907306562 60.01955442504122))"
3885,3885,"POLYGON ((30.069602005016616 60.02831406843475, 30.07041543909925 60.03707369346585, 30.087924644070682 60.03666546495967, 30.08710658925775 60.027905983403556, 30.069602005016616 60.02831406843475))"
